,id,song,album,singers,genres,popularity,decade,thumbnail,singers_list,genres_list
4518,0N0d3kjwdY2h7UVuTdJGfp,Evacuate The Dancefloor,Evacuate The Dancefloor,['Cascada'],"['bubblegum dance', 'dance pop', 'eurodance', 'europop', 'german techno', 'melbourne bounce international', 'pop rap']",65,20,https://i.scdn.co/image/ab6761610000e5eba753dbba29da937cc0f4224b,['Cascada'],"['bubblegum dance', ' dance pop', ' eurodance', ' europop', ' german techno', ' melbourne bounce international', ' pop rap']"
4519,5pKCCKE2ajJHZ9KAiaK11H,Rude Boy,Rated R,['Rihanna'],"['barbadian pop', 'dance pop', 'pop', 'pop rap', 'urban contemporary']",87,20,https://i.scdn.co/image/ab6761610000e5eb019d6873a01987cbe35888cd,['Rihanna'],"['barbadian pop', ' dance pop', ' pop', ' pop rap', ' urban contemporary']"
4520,26dSoYclwsYLMAKD3tpOr4,Toxic,In The Zone,['Britney Spears'],"['dance pop', 'pop', 'post-teen pop']",79,20,https://i.scdn.co/image/ab6761610000e5ebf2ac13247b26025069dbdc4e,['Britney Spears'],"['dance pop', ' pop', ' post-teen pop']"
4521,5tKXB9uuebKE34yowVaU3C,Solo,Solo,['Iyaz'],"['dance pop', 'pop rap']",64,20,https://i.scdn.co/image/07be68a6b678e0307e38303186ddbc6816f250af,['Iyaz'],"['dance pop', ' pop rap']"
4522,3r17AfJCCUqC9Lf0OAc73G,Glamorous,The Dutchess,"['Fergie', 'Ludacris']","['dance pop', 'pop', 'post-teen pop', 'urban contemporary']",70,20,https://i.scdn.co/image/ab6761610000e5eb1fd1c6d465e03a904d63c9b5,"['Fergie', ' Ludacris']","['dance pop', ' pop', ' post-teen pop', ' urban contemporary']"
4523,6dJeKm76NjfXBNTpHmOhfO,Naturally,Kiss & Tell,['Selena Gomez & The Scene'],"['dance pop', 'pop', 'post-teen pop']",68,20,https://i.scdn.co/image/469b6a74f5ddca9560e9f5137842e3772c8576c0,['Selena Gomez & The Scene'],"['dance pop', ' pop', ' post-teen pop']"
4524,5ndkK3dpZLKtBklKjxNQwT,Airplanes ,B.o.B Presents: The Adventures of Bobby Ray,"['B.o.B', 'Hayley Williams']","['atl hip hop', 'dance pop', 'hip hop', 'pop', 'pop rap', 'rap', 'southern hip hop']",72,20,https://i.scdn.co/image/ab6761610000e5eb8c518d4a4e60eff246453b0a,"['BoB', ' Hayley Williams']","['atl hip hop', ' dance pop', ' hip hop', ' pop', ' pop rap', ' rap', ' southern hip hop']"
4525,23zg3TcAtWQy7J6upgbUnj,OMG ,Raymond v Raymond ,"['Usher', 'will.i.am']","['atl hip hop', 'contemporary r&b', 'dance pop', 'pop', 'r&b', 'south carolina hip hop', 'urban contemporary']",78,20,https://i.scdn.co/image/ab6761610000e5eb2e42d906f4f9f672359e7379,"['Usher', ' william']","['atl hip hop', ' contemporary r&b', ' dance pop', ' pop', ' r&b', ' south carolina hip hop', ' urban contemporary']"
4526,2Ae6nvUhh5FeRfQ986Xk8p,Nothing But the Blood,Walnut Street EP,['David Potter'],"['christian indie', 'roots worship']",16,20,https://i.scdn.co/image/ab67616d0000b273f2739603f85abbe939433d83,['David Potter'],"['christian indie', ' roots worship']"
4527,2Ae6nvUhh5FeRfQ986Xk8p,Come Thou Fount,Walnut Street EP,['David Potter'],"['christian indie', 'roots worship']",16,20,https://i.scdn.co/image/ab67616d0000b273f2739603f85abbe939433d83,['David Potter'],"['christian indie', ' roots worship']"
4528,2AQVIbXzroJV8VBwKdy7Pc,How Deep the Father's Love For Us,Oak & Apple,['Wilder Adkins'],"['indiecoustica', 'roots worship']",33,20,https://i.scdn.co/image/ab6761610000e5eb339f1f903e8de60d58c6e256,['Wilder Adkins'],"['indiecoustica', ' roots worship']"
4529,2AQVIbXzroJV8VBwKdy7Pc,I Have Decided,Oak & Apple,['Wilder Adkins'],"['indiecoustica', 'roots worship']",33,20,https://i.scdn.co/image/ab6761610000e5eb339f1f903e8de60d58c6e256,['Wilder Adkins'],"['indiecoustica', ' roots worship']"
4530,4xPxYiZyp9SWFG3MIFkee5,Come Ye Sinners,"10,000 Charms",['Robbie Seay Band'],"['anthem worship', 'ccm', 'christian alternative rock', 'christian music', 'christian uplift', 'roots worship', 'worship']",33,20,https://i.scdn.co/image/ab6761610000e5ebbc8d592aa4bebce0c1e444b0,['Robbie Seay Band'],"['anthem worship', ' ccm', ' christian alternative rock', ' christian music', ' christian uplift', ' roots worship', ' worship']"
4531,2Laha7ASrjDCCzgtzcxVeK,O Magnify the Lord,Rise up and Rock,['Quiz Worx'],[],9,20,https://i.scdn.co/image/ab6761610000e5eb3c872a22c4367100cb4d5193,['Quiz Worx'],['']
4532,0HowPCaKsP1sJL2T2eMEoe,doxology,Broken Voice,['My Epic'],"['christian hardcore', 'christian metal', 'christian rock', 'progressive post-hardcore']",27,20,https://i.scdn.co/image/ab6761610000e5ebab41e3a16494755a9a68b73f,['My Epic'],"['christian hardcore', ' christian metal', ' christian rock', ' progressive post-hardcore']"
4533,3e7KVnSiZjsBkReSv0L6db,I Surrender All,Citizens,['Citizens'],"['anthem worship', 'ccm', 'christian indie', 'christian rock', 'indiecoustica', 'roots worship', 'worship']",46,20,https://i.scdn.co/image/ab6761610000e5ebb25c702d5e2f78b290e6889f,['Citizens'],"['anthem worship', ' ccm', ' christian indie', ' christian rock', ' indiecoustica', ' roots worship', ' worship']"
4534,5WeVXS5COv8kOfCkfe5YMW,This Is My Father's World,No 4: Creation,['A New Liturgy'],"['christian uplift', 'roots worship']",27,20,https://i.scdn.co/image/ab67616d0000b273f23af51194a11b5f87297a84,['A New Liturgy'],"['christian uplift', ' roots worship']"
4535,5WeVXS5COv8kOfCkfe5YMW,For the Beauty of the Earth,No 4: Creation,['A New Liturgy'],"['christian uplift', 'roots worship']",27,20,https://i.scdn.co/image/ab67616d0000b273f23af51194a11b5f87297a84,['A New Liturgy'],"['christian uplift', ' roots worship']"
4536,1GKYNY4rIPnOuTfC0J1IWw,"Holy, Holy, Holy",Inheritance,['Audrey Assad'],"['ccm', 'christian alternative rock', 'christian music', 'indiecoustica', 'roots worship', 'world worship', 'worship']",50,20,https://i.scdn.co/image/ab6761610000e5ebd9e9c6fa21c6e77b912a58d8,['Audrey Assad'],"['ccm', ' christian alternative rock', ' christian music', ' indiecoustica', ' roots worship', ' world worship', ' worship']"
4537,0cylxW7HGdK9xMdubw2oYW,All in All,Christian Piano Songs: This is My Father's World,"[""The O'Neill Brothers Group""]",['coverchill'],55,20,https://i.scdn.co/image/ab6761610000e5ebe6638d6539b92f31bed2025a,"['""The ONeill Brothers Group""']",['coverchill']
4538,1ULK7BJuhRju0pfOvbQtkc,As the Deer,Quiet Moments of Instrumental Worship,['David Bauer'],"['instrumental worship', 'worship']",42,20,https://i.scdn.co/image/ab6761610000e5eb5714e7570808dfb36750c569,['David Bauer'],"['instrumental worship', ' worship']"
4539,6rNbnduB2c1ixYnhWXmml5,Isaiah 43,Through the Deep Waters,"['Landon Ditto', 'Jordan Perry']",[],3,20,https://i.scdn.co/image/ab67616d0000b2739b020d8215ccf3db4e9cc7af,"['Landon Ditto', ' Jordan Perry']",['']
4540,5HlAsdRigFvxwPkNn4vSWz,Seek Ye First,"I Love You, Lord",['Nonoy Zuniga'],"['classic opm', 'kundiman']",38,20,https://i.scdn.co/image/ab67616d0000b27360610ebedf9a3d283611154f,['Nonoy Zuniga'],"['classic opm', ' kundiman']"
4541,1LmsXfZSt1nutb8OCvt00G,"Lord, I Lift Your Name On High ",The Ultimate Collection,['Petra'],"['christian alternative rock', 'christian metal', 'christian music', 'deep christian rock', 'rock cristiano', 'worship']",44,20,https://i.scdn.co/image/060f0927a1f9c73ae7ac122a5a942f2dd5fab4b4,['Petra'],"['christian alternative rock', ' christian metal', ' christian music', ' deep christian rock', ' rock cristiano', ' worship']"
4542,1hVGwYOmDTYPGeymjvTmeq,And Can It Be ,"Through It All, Pt. 1 ",['Aaron Keyes'],"['anthem worship', 'ccm', 'christian music', 'roots worship', 'worship']",38,20,https://i.scdn.co/image/ab6761610000e5ebdd6aa44fc6ce9534d291cff7,['Aaron Keyes'],"['anthem worship', ' ccm', ' christian music', ' roots worship', ' worship']"
4543,0HoHU8SXe0g9jJGOfL8rDq,O Love That Will Not Let Me Go ,The Hymn Sing ,['Indelible Grace Music'],['roots worship'],37,20,https://i.scdn.co/image/ab67616d0000b273bb0d81f386c0ace72c8d871e,['Indelible Grace Music'],['roots worship']
4544,2cw7QQfN0zs6QUUGvhYp56,The Church's One Foundation,By Faith,['Galkin Evangelistic Team'],['baptist gospel'],29,20,https://i.scdn.co/image/ab67616d0000b2735562f1df893554c0fc3fbb87,['Galkin Evangelistic Team'],['baptist gospel']
4545,0HoHU8SXe0g9jJGOfL8rDq,For All the Saints [Dan Haseltine],For All the Saints: Indelible Grace III,['Indelible Grace Music'],['roots worship'],37,20,https://i.scdn.co/image/ab67616d0000b273bb0d81f386c0ace72c8d871e,['Indelible Grace Music'],['roots worship']
