,id,song,tags,thumbnail
5587,4kYSro6naA4h99UJvo89HB,bodak yellow,"invasion of privacy,cardi b,dance pop, pop, pop rap, rap,20,81",https://i.scdn.co/image/ab6761610000e5eba3de342056c0e1284cbc109d
5588,4p4cZVPv5V51W8mfkfz6mH,can't help me now,"cant help me now,jayden bartels,social media pop,20,32",https://i.scdn.co/image/ab6761610000e5eb1fbf04b8e8ef3c5a0e69d3c5
5589,2jnIB6XdLvnJUeNTy5A0J2,nobody gotta know,"only the beginning,""why dont we"",boy band, dance pop, electropop, pop, post-teen pop, teen pop,20,72",https://i.scdn.co/image/ab6761610000e5eb9160fac7a1ecb8ee89a633ac
5590,2jnIB6XdLvnJUeNTy5A0J2,taking you,"only the beginning,""why dont we"",boy band, dance pop, electropop, pop, post-teen pop, teen pop,20,72",https://i.scdn.co/image/ab6761610000e5eb9160fac7a1ecb8ee89a633ac
5591,7uMSsrbX9MJzf161IcY7KU,santa diss track,"santa diss track,logan paul,social media pop,20,41",https://i.scdn.co/image/ab6761610000e5eb67fe97605cfe0eeced8ef4dd
5592,2jnIB6XdLvnJUeNTy5A0J2,all my love,"why dont we just,""why dont we"",boy band, dance pop, electropop, pop, post-teen pop, teen pop,20,72",https://i.scdn.co/image/ab6761610000e5eb9160fac7a1ecb8ee89a633ac
5593,0mZsmXegjYM7hNw0QGE5b7,do or die,"finally,eben,social media pop, teen pop,20,32",https://i.scdn.co/image/ab6761610000e5ebb8128470b18f3fb9831dea1a
5594,0mZsmXegjYM7hNw0QGE5b7,tonight you're mine,"finally,eben,social media pop, teen pop,20,32",https://i.scdn.co/image/ab6761610000e5ebb8128470b18f3fb9831dea1a
5595,4nDoRrQiYLoBzwC5BhVJzF,crying in the club,"crying in the club,camila cabello,dance pop, pop, post-teen pop,20,84",https://i.scdn.co/image/ab6761610000e5ebec05963eab63676a539fef13
5596,7n2wHs1TKAczGzO7Dd2rGr,youth,"shawn mendes,shawn mendes, khalid,canadian pop, pop, viral pop,20,85",https://i.scdn.co/image/ab6761610000e5eb46e7a06fa6dfefaed6a3f0db
5597,1MV3988lMAYWoCcmLcH7ld,thoughts,"thoughts,kay cook,social media pop, teen pop,20,22",https://i.scdn.co/image/ab6761610000e5eb8d97f54c9e97f395463ba482
5598,66CXWjxzNUsdJxJ2JdwvnR,breathin,"sweetener,ariana grande,dance pop, pop,20,88",https://i.scdn.co/image/ab6761610000e5ebcdce7620dc940db079bf4952
5599,4AK6F7OLvEQ5QYCBNiQWHq,they don't know about us,"take me home: yearbook edition,one direction,boy band, pop, post-teen pop, talent show,20,84",https://i.scdn.co/image/5bb443424a1ad71603c43d67f5af1a04da6bb3c8
5600,7DMveApC7UnC2NPfPvlHSU,only you,"only you ,cheat codes, little mix,dance pop, edm, electro house, electropop, pop, pop dance, tropical house,20,73",https://i.scdn.co/image/ab6761610000e5ebcb544b5e96678d7b37f46d14
5601,7uMSsrbX9MJzf161IcY7KU,outta my hair,"outta my hair,logan paul,social media pop,20,41",https://i.scdn.co/image/ab6761610000e5eb67fe97605cfe0eeced8ef4dd
5602,2jnIB6XdLvnJUeNTy5A0J2,just to see you smile,"only the beginning,""why dont we"",boy band, dance pop, electropop, pop, post-teen pop, teen pop,20,72",https://i.scdn.co/image/ab6761610000e5eb9160fac7a1ecb8ee89a633ac
5603,2jnIB6XdLvnJUeNTy5A0J2,we the party,"why dont we just,""why dont we"",boy band, dance pop, electropop, pop, post-teen pop, teen pop,20,72",https://i.scdn.co/image/ab6761610000e5eb9160fac7a1ecb8ee89a633ac
5604,41hhOkoRcm7m4fE0g7t1sa,ohio fried chicken,"ohio fried chicken ,jake paul, chance sutton, anthony trujillo,social media pop,20,44",https://i.scdn.co/image/ab6761610000e5eb4322cf0c5a06e37f90d16c29
5605,0mZsmXegjYM7hNw0QGE5b7,that's alright,"past hundred days,eben,social media pop, teen pop,20,32",https://i.scdn.co/image/ab6761610000e5ebb8128470b18f3fb9831dea1a
5606,2jnIB6XdLvnJUeNTy5A0J2,runner,"why dont we just,""why dont we"",boy band, dance pop, electropop, pop, post-teen pop, teen pop,20,72",https://i.scdn.co/image/ab6761610000e5eb9160fac7a1ecb8ee89a633ac
5607,7gAppWoH7pcYmphCVTXkzs,somebody to you,"meet the vamps,the vamps,boy band, dance pop, pop, post-teen pop,20,70",https://i.scdn.co/image/ab6761610000e5eb77ef80571a40d9d19cf52208
5608,5xkAtLTf309LAGZTbvULBn,younger,"younger,ruel,alt z, australian alternative pop, dance pop, electropop, pop,20,67",https://i.scdn.co/image/ab6761610000e5eb0fa22dcc72a09bf9115479b2
5609,4GvEc3ANtPPjt1ZJllr5Zl,star,"cosmic,bazzi,dance pop, electropop, pop,20,73",https://i.scdn.co/image/ab6761610000e5eb335e53b32dfd6e33fef91466
5610,0QHgL1lAIqAw0HtD7YldmP,no brainer,"no brainer,dj khaled, justin bieber, quavo, chance the rapper,dance pop, dirty south rap, hip hop, miami hip hop, pop, pop rap, rap, southern hip hop, trap,20,77",https://i.scdn.co/image/ab6761610000e5ebbf921114b7f19be97ce29647
5611,5LHRHt1k9lMyONurDHEdrp,taste,"taste ,tyga, offset,dance pop, hip hop, pop rap, rap, southern hip hop, trap,20,81",https://i.scdn.co/image/ab6761610000e5ebe06acd7b2c11c16d67058173
5612,2jnIB6XdLvnJUeNTy5A0J2,i depend on you,"why dont we just,""why dont we"",boy band, dance pop, electropop, pop, post-teen pop, teen pop,20,72",https://i.scdn.co/image/ab6761610000e5eb9160fac7a1ecb8ee89a633ac
5613,28y6CyJNkGNjJQKrlx4AmN,la la la la,"holiday ,hrvy, stylo g,dance pop, pop, pop dance, post-teen pop, tropical house,20,65",https://i.scdn.co/image/ab6761610000e5eb900ab9f959f0b9970b910cae
5614,5Y8eJDj37KhaEeqbVO7Ag1,would you mind,"would you mind,prettymuch,boy band, dance pop, pop, post-teen pop,20,61",https://i.scdn.co/image/ab6761610000e5eb1e52ff4cbcedeaf89c0111df
5615,2jnIB6XdLvnJUeNTy5A0J2,made for,"something different,""why dont we"",boy band, dance pop, electropop, pop, post-teen pop, teen pop,20,72",https://i.scdn.co/image/ab6761610000e5eb9160fac7a1ecb8ee89a633ac
5616,4M4swPo6YkmMZPA7Vrczyk,the only one,"the only one ,corbyn besson,teen pop,20,14",https://i.scdn.co/image/ab67616d0000b273a619aa96ff878e5cec49e34c
5617,28y6CyJNkGNjJQKrlx4AmN,say something to me,"holiday ,hrvy,dance pop, pop, pop dance, post-teen pop, tropical house,20,65",https://i.scdn.co/image/ab6761610000e5eb900ab9f959f0b9970b910cae
5618,1Mpe1F54BIyYWIVrZKBv6Y,breakaway,"american idol top 9 season 14,daniel seavey,,20,22",https://i.scdn.co/image/ab67616d0000b27308167f4957efad8787cd9ed5
5619,0mZsmXegjYM7hNw0QGE5b7,roll,"past hundred days,eben,social media pop, teen pop,20,32",https://i.scdn.co/image/ab6761610000e5ebb8128470b18f3fb9831dea1a
5620,2jnIB6XdLvnJUeNTy5A0J2,invitation,"invitation,""why dont we"",boy band, dance pop, electropop, pop, post-teen pop, teen pop,20,72",https://i.scdn.co/image/ab6761610000e5eb9160fac7a1ecb8ee89a633ac
5621,4M4swPo6YkmMZPA7Vrczyk,marathons,"marathons ,corbyn besson,teen pop,20,14",https://i.scdn.co/image/ab67616d0000b273a619aa96ff878e5cec49e34c
5622,4h3Go7Vr34F8zzGvEFj9P8,i meant it,"i meant it,jonah marais,social media pop, teen pop,20,20",https://i.scdn.co/image/ab67616d0000b2735ceffbf77970e3d5b04a3ce6
5623,1Mpe1F54BIyYWIVrZKBv6Y,you make my dreams,"you make my dreams ,daniel seavey,,20,22",https://i.scdn.co/image/ab67616d0000b27308167f4957efad8787cd9ed5
5624,2jnIB6XdLvnJUeNTy5A0J2,never know,"something different,""why dont we"",boy band, dance pop, electropop, pop, post-teen pop, teen pop,20,72",https://i.scdn.co/image/ab6761610000e5eb9160fac7a1ecb8ee89a633ac
5625,0mZsmXegjYM7hNw0QGE5b7,when did you know,"past hundred days,eben,social media pop, teen pop,20,32",https://i.scdn.co/image/ab6761610000e5ebb8128470b18f3fb9831dea1a
5626,2jnIB6XdLvnJUeNTy5A0J2,boomerang,"invitation,""why dont we"",boy band, dance pop, electropop, pop, post-teen pop, teen pop,20,72",https://i.scdn.co/image/ab6761610000e5eb9160fac7a1ecb8ee89a633ac
5627,2jnIB6XdLvnJUeNTy5A0J2,trust fund baby,"trust fund baby,""why dont we"",boy band, dance pop, electropop, pop, post-teen pop, teen pop,20,72",https://i.scdn.co/image/ab6761610000e5eb9160fac7a1ecb8ee89a633ac
5628,4h3Go7Vr34F8zzGvEFj9P8,heartbreak weather,"when the daylights gone,jonah marais,social media pop, teen pop,20,20",https://i.scdn.co/image/ab67616d0000b2735ceffbf77970e3d5b04a3ce6
5629,4p4cZVPv5V51W8mfkfz6mH,new you,"new you,jayden bartels,social media pop,20,32",https://i.scdn.co/image/ab6761610000e5eb1fbf04b8e8ef3c5a0e69d3c5
5630,65eKzckWWGA123QUyi2Qo3,lost in you,"lost in you,jai waetford,australian pop, australian talent show, teen pop,20,45",https://i.scdn.co/image/ab6761610000e5ebb9fd7b7ce35229702b31de70
5631,4AK6F7OLvEQ5QYCBNiQWHq,one way or another,"one way or another ,one direction,boy band, pop, post-teen pop, talent show,20,84",https://i.scdn.co/image/5bb443424a1ad71603c43d67f5af1a04da6bb3c8
5632,2jnIB6XdLvnJUeNTy5A0J2,words i didn't say,"invitation,""why dont we"",boy band, dance pop, electropop, pop, post-teen pop, teen pop,20,72",https://i.scdn.co/image/ab6761610000e5eb9160fac7a1ecb8ee89a633ac
5633,2jnIB6XdLvnJUeNTy5A0J2,air of the night,"something different,""why dont we"",boy band, dance pop, electropop, pop, post-teen pop, teen pop,20,72",https://i.scdn.co/image/ab6761610000e5eb9160fac7a1ecb8ee89a633ac
5634,4h3Go7Vr34F8zzGvEFj9P8,take you home tonight,"when the daylights gone,jonah marais,social media pop, teen pop,20,20",https://i.scdn.co/image/ab67616d0000b2735ceffbf77970e3d5b04a3ce6
5635,4h3Go7Vr34F8zzGvEFj9P8,next ex girlfriend,"next ex girlfriend ,jonah marais, the potash twins,social media pop, teen pop,20,20",https://i.scdn.co/image/ab67616d0000b2735ceffbf77970e3d5b04a3ce6
5636,55Aa2cqylxrFIXC767Z865,sucker for pain,"sucker for pain ,lil wayne, wiz khalifa, imagine dragons, x ambassadors, logic, ty dolla $ign,hip hop, new orleans rap, pop rap, rap, trap,20,86",https://i.scdn.co/image/ab6761610000e5ebc63aded6f4bf4d06d1377106
5637,46SHBwWsqBkxI7EeeBEQG7,zeze,"zeze ,kodak black, offset, travis scott,florida rap, hip hop, melodic rap, miami hip hop, rap, trap,20,82",https://i.scdn.co/image/ab6761610000e5eb4bd22c1711d22aa647a61097
5638,2jnIB6XdLvnJUeNTy5A0J2,8 letters,"8 letters,""why dont we"",boy band, dance pop, electropop, pop, post-teen pop, teen pop,20,72",https://i.scdn.co/image/ab6761610000e5eb9160fac7a1ecb8ee89a633ac
5639,4h3Go7Vr34F8zzGvEFj9P8,kissing on the moon,"when the daylights gone,jonah marais,social media pop, teen pop,20,20",https://i.scdn.co/image/ab67616d0000b2735ceffbf77970e3d5b04a3ce6
5640,0mZsmXegjYM7hNw0QGE5b7,back to us,"past hundred days,eben,social media pop, teen pop,20,32",https://i.scdn.co/image/ab6761610000e5ebb8128470b18f3fb9831dea1a
5641,4h3Go7Vr34F8zzGvEFj9P8,some other place & time,"when the daylights gone,jonah marais,social media pop, teen pop,20,20",https://i.scdn.co/image/ab67616d0000b2735ceffbf77970e3d5b04a3ce6
5642,28y6CyJNkGNjJQKrlx4AmN,talk to ya,"talk to ya ,hrvy,dance pop, pop, pop dance, post-teen pop, tropical house,20,65",https://i.scdn.co/image/ab6761610000e5eb900ab9f959f0b9970b910cae
5643,2jnIB6XdLvnJUeNTy5A0J2,kiss you this christmas,"a why dont we christmas,""why dont we"",boy band, dance pop, electropop, pop, post-teen pop, teen pop,20,72",https://i.scdn.co/image/ab6761610000e5eb9160fac7a1ecb8ee89a633ac
5644,2jnIB6XdLvnJUeNTy5A0J2,merry little christmas,"a why dont we christmas,""why dont we"",boy band, dance pop, electropop, pop, post-teen pop, teen pop,20,72",https://i.scdn.co/image/ab6761610000e5eb9160fac7a1ecb8ee89a633ac
5645,2jnIB6XdLvnJUeNTy5A0J2,you and me at christmas,"a why dont we christmas,""why dont we"",boy band, dance pop, electropop, pop, post-teen pop, teen pop,20,72",https://i.scdn.co/image/ab6761610000e5eb9160fac7a1ecb8ee89a633ac
5646,1Xylc3o4UrD53lo9CvFvVg,ruin my life,"ruin my life,zara larsson,dance pop, edm, electropop, pop, pop dance, post-teen pop, scandipop, swedish electropop, swedish pop, tropical house,20,75",https://i.scdn.co/image/ab6761610000e5eba63a2b0ceb57eb509d67c90f
5647,0mZsmXegjYM7hNw0QGE5b7,freefall,"past hundred days,eben,social media pop, teen pop,20,32",https://i.scdn.co/image/ab6761610000e5ebb8128470b18f3fb9831dea1a
5648,2jnIB6XdLvnJUeNTy5A0J2,m.i.a.,"invitation,""why dont we"",boy band, dance pop, electropop, pop, post-teen pop, teen pop,20,72",https://i.scdn.co/image/ab6761610000e5eb9160fac7a1ecb8ee89a633ac
5649,2jnIB6XdLvnJUeNTy5A0J2,turn it off,"invitation,""why dont we"",boy band, dance pop, electropop, pop, post-teen pop, teen pop,20,72",https://i.scdn.co/image/ab6761610000e5eb9160fac7a1ecb8ee89a633ac
5650,2jnIB6XdLvnJUeNTy5A0J2,hard,"8 letters,""why dont we"",boy band, dance pop, electropop, pop, post-teen pop, teen pop,20,72",https://i.scdn.co/image/ab6761610000e5eb9160fac7a1ecb8ee89a633ac
5651,6LuN9FCkKOj5PcnpouEgny,otw,"otw,khalid, 6lack, ty dolla $ign,pop, pop r&b,20,85",https://i.scdn.co/image/ab6761610000e5eb31072db9da0311ecfabe96bf
5652,6czdbISBoxGckbBX8F4m8L,sweatshirt,"sweatshirt,jacob sartorius,social media pop, teen pop,20,40",https://i.scdn.co/image/ab6761610000e5eb89af944dd5708413c3b0c661
5653,2qxJFvFYMEDqd7ui6kSAcq,happy now,"happy now,zedd, elley duhé,complextro, dance pop, edm, electro house, electropop, german techno, pop, pop dance, pop rap, tropical house,20,75",https://i.scdn.co/image/ab6761610000e5eb88d30a4c3e7d79a0cdfe96b3
5654,3iri9nBFs9e4wN7PLIetAw,"i hate u, i love u","us,garrett nash, ""olivia obrien"",pop, pop rap,20,65",https://i.scdn.co/image/ab6761610000e5eb957a6a257c10bc744b9a25cd
5655,4AK6F7OLvEQ5QYCBNiQWHq,love you goodbye,"made in the a.m. ,one direction,boy band, pop, post-teen pop, talent show,20,84",https://i.scdn.co/image/5bb443424a1ad71603c43d67f5af1a04da6bb3c8
5656,4AK6F7OLvEQ5QYCBNiQWHq,if i could fly,"made in the a.m. ,one direction,boy band, pop, post-teen pop, talent show,20,84",https://i.scdn.co/image/5bb443424a1ad71603c43d67f5af1a04da6bb3c8
5657,15UsOTVnJzReFVN1VCnxy4,the remedy for a broken heart,"?,xxxtentacion,emo rap, miami hip hop,20,86",https://i.scdn.co/image/ab6761610000e5ebf0c20db5ef6c6fbe5135d2e4
5658,1Hsdzj7Dlq2I7tHP7501T4,this town,"flicker ,niall horan,dance pop, pop, post-teen pop,20,76",https://i.scdn.co/image/ab6761610000e5eb80c7323d8b64397c278f86df
5659,5ZsFI1h6hIdQRw2ti0hz81,let me,"let me,zayn,dance pop, electropop, pop, post-teen pop, uk pop,20,76",https://i.scdn.co/image/ab6761610000e5eb9fbf7133dfc04d4cd44ccd36
5660,6i3DxIlAqnDkwELLw4aVrx,celoso,"celoso,lele pons,latin pop, viral pop,20,63",https://i.scdn.co/image/ab6761610000e5eb99cbf685383bb1d6db59b056
5661,2RVvqRBon9NgaGXKfywDSs,worst of you,"worst of you,maisie peters,alt z, pop, uk pop,20,65",https://i.scdn.co/image/ab6761610000e5ebe9847098d9b9e8171e59f4d6
5662,5ZD5SEaKtPcA27WyUOwcxS,understand it,"understand it,xavier mayne, goon des garcons*, jay cooper,,20,39",https://i.scdn.co/image/ab6761610000e5eb94de0db3881bc2920119c0b0
5663,7gZfnEnfiaHzxARJ2LeXrf,fefe,"fefe ,6ix9ine, nicki minaj, murda beatz,emo rap, rap,20,72",https://i.scdn.co/image/ab6761610000e5eb0f9be189941db077530d5ae0
5664,6aX6KqXgEcARRHwvWxHcFW,what if,"what if ,johnny orlando, kenzie,canadian pop, pop, social media pop,20,63",https://i.scdn.co/image/ab6761610000e5eb1d851d77d3ab7d1a29808cb3
5665,2jnIB6XdLvnJUeNTy5A0J2,choose,"8 letters,""why dont we"",boy band, dance pop, electropop, pop, post-teen pop, teen pop,20,72",https://i.scdn.co/image/ab6761610000e5eb9160fac7a1ecb8ee89a633ac
5666,2jnIB6XdLvnJUeNTy5A0J2,can’t you see,"8 letters,""why dont we"",boy band, dance pop, electropop, pop, post-teen pop, teen pop,20,72",https://i.scdn.co/image/ab6761610000e5eb9160fac7a1ecb8ee89a633ac
5667,5XDJlfdfbGNJrOJJNxTcdq,"sinner, pt. 3","love is hell,phora,deep underground hip hop, oc rap, pop r&b, pop rap, r&b,20,60",https://i.scdn.co/image/ab6761610000e5eb08fc06f4d124d6a59139b809
5668,5Y8eJDj37KhaEeqbVO7Ag1,teacher,"teacher,prettymuch,boy band, dance pop, pop, post-teen pop,20,61",https://i.scdn.co/image/ab6761610000e5eb1e52ff4cbcedeaf89c0111df
5669,2jnIB6XdLvnJUeNTy5A0J2,these girls,"these girls ,""why dont we"", sagan,boy band, dance pop, electropop, pop, post-teen pop, teen pop,20,72",https://i.scdn.co/image/ab6761610000e5eb9160fac7a1ecb8ee89a633ac
5670,7n2wHs1TKAczGzO7Dd2rGr,life of the party,"handwritten,shawn mendes,canadian pop, pop, viral pop,20,85",https://i.scdn.co/image/ab6761610000e5eb46e7a06fa6dfefaed6a3f0db
5671,28y6CyJNkGNjJQKrlx4AmN,holiday,"holiday ,hrvy,dance pop, pop, pop dance, post-teen pop, tropical house,20,65",https://i.scdn.co/image/ab6761610000e5eb900ab9f959f0b9970b910cae
5672,4GvEc3ANtPPjt1ZJllr5Zl,beautiful,"beautiful ,bazzi, camila cabello,dance pop, electropop, pop,20,73",https://i.scdn.co/image/ab6761610000e5eb335e53b32dfd6e33fef91466
5673,2jnIB6XdLvnJUeNTy5A0J2,hooked,"hooked ,""why dont we"", borgeous,boy band, dance pop, electropop, pop, post-teen pop, teen pop,20,72",https://i.scdn.co/image/ab6761610000e5eb9160fac7a1ecb8ee89a633ac
5674,2wY79sveU1sp5g7SokKOiI,i'm not the only one,"in the lonely hour,sam smith,dance pop, pop, uk pop,20,82",https://i.scdn.co/image/ab6761610000e5eb7f9cb6cb3ac6f8a055153ced
5675,5Y8eJDj37KhaEeqbVO7Ag1,summer on you,"summer on you,prettymuch,boy band, dance pop, pop, post-teen pop,20,61",https://i.scdn.co/image/ab6761610000e5eb1e52ff4cbcedeaf89c0111df
5676,2jnIB6XdLvnJUeNTy5A0J2,feliz navidad,"spotify singles ,""why dont we"",boy band, dance pop, electropop, pop, post-teen pop, teen pop,20,72",https://i.scdn.co/image/ab6761610000e5eb9160fac7a1ecb8ee89a633ac
5677,2jnIB6XdLvnJUeNTy5A0J2,lucid dreams,"spotify singles,""why dont we"",boy band, dance pop, electropop, pop, post-teen pop, teen pop,20,72",https://i.scdn.co/image/ab6761610000e5eb9160fac7a1ecb8ee89a633ac
5678,15UsOTVnJzReFVN1VCnxy4,arms around you,"arms around you ,xxxtentacion, lil pump, swae lee, maluma,emo rap, miami hip hop,20,86",https://i.scdn.co/image/ab6761610000e5ebf0c20db5ef6c6fbe5135d2e4
5679,2gHhEiY4Ov9eRbhCEFY5jM,6 figures,"6 figures,justin roberts,social media pop,20,15",https://i.scdn.co/image/ab6761610000e5eb3da4ee54b41fe3d34e26fc46
5680,2gBjLmx6zQnFGQJCAQpRgw,just a dream,"just a dream,nelly,dance pop, gangster rap, hip hop, pop rap, rap, southern hip hop, st louis rap, urban contemporary,20,75",https://i.scdn.co/image/3677690af58abb70a5c5fd58d69db4d1ad705d4f
5681,3q7HBObVc0L8jNeTe5Gofh,candy shop,"the massacre,50 cent, olivia,east coast hip hop, gangster rap, hip hop, pop rap, queens hip hop, rap,20,81",https://i.scdn.co/image/dd031b9c5d1b6eba4a691cd89c954255aae787f2
5682,5JZ7CnR6gTvEMKX4g70Amv,there's no way,"theres no way ,lauv, julia michaels,dance pop, electropop, pop,20,78",https://i.scdn.co/image/ab6761610000e5eb5af53f295e6c42529fbd0873
5683,1z7b1Pr1rSlvWRzsW3HOrS,"psycho, pt. 2","psycho, pt. 2,russ,hawaiian hip hop, rap,20,77",https://i.scdn.co/image/ab6761610000e5eb4197510727b638d8b2c6e824
5684,5ZsFI1h6hIdQRw2ti0hz81,no candle no light,"no candle no light ,zayn, nicki minaj,dance pop, electropop, pop, post-teen pop, uk pop,20,76",https://i.scdn.co/image/ab6761610000e5eb9fbf7133dfc04d4cd44ccd36
5685,4M4swPo6YkmMZPA7Vrczyk,first flight home,"first flight home ,corbyn besson,teen pop,20,14",https://i.scdn.co/image/ab67616d0000b273a619aa96ff878e5cec49e34c
5686,6icQOAFXDZKsumw3YXyusw,forever young,"teenage emotions,lil yachty, diplo,atl hip hop, hip hop, melodic rap, rap, trap,20,77",https://i.scdn.co/image/ab6761610000e5ebbf4a90e0755532ddfbe0fe11
5687,4O15NlyKLIASxsJ0PrXPfz,xo tour llif3,"luv is rage 2,lil uzi vert,melodic rap, philly rap, rap, trap,20,85",https://i.scdn.co/image/ab6761610000e5eb879835ea4e3a0f0b8cf1c7b4
5688,7gAppWoH7pcYmphCVTXkzs,paper hearts,"night & day ,the vamps,boy band, dance pop, pop, post-teen pop,20,70",https://i.scdn.co/image/ab6761610000e5eb77ef80571a40d9d19cf52208
5689,5f7VJjfbwm532GiveGC0ZK,close friends,"drip harder,lil baby,atl hip hop, atl trap, rap, trap,20,88",https://i.scdn.co/image/ab6761610000e5eb2161ef3bab0e5e922a1c297d
5690,6JL8zeS1NmiOftqZTRgdTz,mr. almost,"title ,meghan trainor, shy carter,dance pop, hip pop, pop, post-teen pop,20,74",https://i.scdn.co/image/ab6761610000e5ebd19673ac57b9693ae943837e
5691,3JhNCzhSMTxs9WLGJJxWOY,marmalade,"gemini,macklemore, lil yachty,pop rap, seattle hip hop,20,76",https://i.scdn.co/image/ab6761610000e5eb57df9bb5680b96f5b4811fc2
5692,6fzQ81ouajOEFqCIB9VwrS,day drunk,"things that we drink to,morgan evans,australian country, australian pop, contemporary country,20,55",https://i.scdn.co/image/ab6761610000e5eb69e590c35584d157a9d13026
5693,2ZRQcIgzPCVaT9XKhXZIzh,bye bye,"bye bye ,gryffin, ivy adara,dance pop, edm, electro house, pop, pop dance, tropical house,20,72",https://i.scdn.co/image/ab6761610000e5eb3438d570442b657621abc703
5694,4xIK3OdlUfc3EH1gIG8Slr,california dreamin,"california dreamin,mattybraps,boy pop, social media pop,20,40",https://i.scdn.co/image/ab6761610000e5ebd480515115bf4246f97316a5
5695,4V2pR2iSd1g0RZCglrP3jn,champagne & sunshine,"champagne & sunshine,plvtinum, tarro,alt z, pop,20,60",https://i.scdn.co/image/ab6761610000e5eb642177cc0cc2a0000337a67d
5696,6qqNVTkY8uBg9cP3Jd7DAH,when the party's over,"when the partys over,billie eilish,art pop, electropop, pop,20,88",https://i.scdn.co/image/ab6761610000e5ebd8b9980db67272cb4d2c3daf
5697,6qqNVTkY8uBg9cP3Jd7DAH,idontwannabeyouanymore,"dont smile at me,billie eilish,art pop, electropop, pop,20,88",https://i.scdn.co/image/ab6761610000e5ebd8b9980db67272cb4d2c3daf
5698,6qqNVTkY8uBg9cP3Jd7DAH,watch,"dont smile at me,billie eilish,art pop, electropop, pop,20,88",https://i.scdn.co/image/ab6761610000e5ebd8b9980db67272cb4d2c3daf
5699,6czdbISBoxGckbBX8F4m8L,hit me back feat. blackbear,"hit me back feat. blackbear,jacob sartorius, blackbear,social media pop, teen pop,20,40",https://i.scdn.co/image/ab6761610000e5eb89af944dd5708413c3b0c661
5700,0uGk2czvcpWQA383Im6ajf,obsessed,"obsessed,maggie lindemann,alt z, dance pop, dark pop, pop, post-teen pop,20,65",https://i.scdn.co/image/ab6761610000e5eb650a18abef180902a2f23a1f
5701,1o2NpYGqHiCq7FoiYdyd1x,s.l.u.t.,"aurora,bea miller,alt z, dance pop, electropop, indie poptimism, modern rock, pop, post-teen pop, talent show,20,70",https://i.scdn.co/image/ab6761610000e5ebc6de66e3b6928e0ecf3f9b0c
5702,25uiPmTg16RbhZWAqwLBy5,1999,"1999 ,charli xcx, troye sivan, alphalove,art pop, candy pop, dance pop, electropop, metropopolis, pop, uk pop,20,77",https://i.scdn.co/image/ab6761610000e5eb576cb43281160e345f728b71
5703,2cFrymmkijnjDg9SS92EPM,i miss the old u,"digital druglord,blackbear,electropop, pop, pop rap,20,81",https://i.scdn.co/image/ab6761610000e5eb4f7d049994ac00ed885bfbf2
5704,4IVAbR2w4JJNJDDRFP3E83,seasons,"east atlanta love letter,6lack, khalid,alternative r&b, atl hip hop, hip hop, melodic rap, r&b, rap, trap,20,76",https://i.scdn.co/image/ab6761610000e5eb7a528fcb316c5b58d6be0511
5705,1W7FNibLa0O0b572tB2w7t,honesty,"would you,pink sweat$,bedroom soul, chill r&b, pop,20,71",https://i.scdn.co/image/ab6761610000e5eb2822fcd3337b030199b3861a
5706,1W7FNibLa0O0b572tB2w7t,would you,"would you,pink sweat$,bedroom soul, chill r&b, pop,20,71",https://i.scdn.co/image/ab6761610000e5eb2822fcd3337b030199b3861a
5707,1Ffb6ejR6Fe5IamqA5oRUF,medicine,"medicine,bring me the horizon,melodic metalcore, metalcore, rock, uk metalcore,20,77",https://i.scdn.co/image/ab6761610000e5eb07603145b500ea5408074053
5708,2jnIB6XdLvnJUeNTy5A0J2,big plans,"big plans,""why dont we"",boy band, dance pop, electropop, pop, post-teen pop, teen pop,20,72",https://i.scdn.co/image/ab6761610000e5eb9160fac7a1ecb8ee89a633ac
5709,0du5cEVh5yTK9QJze8zA0C,chunky,"24k magic,bruno mars,dance pop, pop,20,87",https://i.scdn.co/image/ab6761610000e5ebc36dd9eb55fb0db4911f25dd
5710,0du5cEVh5yTK9QJze8zA0C,straight up & down,"24k magic,bruno mars,dance pop, pop,20,87",https://i.scdn.co/image/ab6761610000e5ebc36dd9eb55fb0db4911f25dd
5711,0du5cEVh5yTK9QJze8zA0C,calling all my lovelies,"24k magic,bruno mars,dance pop, pop,20,87",https://i.scdn.co/image/ab6761610000e5ebc36dd9eb55fb0db4911f25dd
5712,1W7FNibLa0O0b572tB2w7t,no replacing you,"no replacing you,pink sweat$,bedroom soul, chill r&b, pop,20,71",https://i.scdn.co/image/ab6761610000e5eb2822fcd3337b030199b3861a
5713,7xEFii6utZmQ61kX59HmLH,capsize,"truce ,frenship, emily warren,electropop, indie electropop, indie poptimism, la pop, pop dance, pop rock, tropical house,20,55",https://i.scdn.co/image/ab6761610000e5ebd6834d53fc6a00490a7c6b19
5714,4AVFqumd2ogHFlRbKIjp1t,remedy,"remedy,alesso,dance pop, edm, electro house, pop, pop dance, tropical house,20,76",https://i.scdn.co/image/ab6761610000e5eb1605eca2d6cc32b05a2d56b1
5715,5f7VJjfbwm532GiveGC0ZK,drip too hard,"drip harder,lil baby, gunna,atl hip hop, atl trap, rap, trap,20,88",https://i.scdn.co/image/ab6761610000e5eb2161ef3bab0e5e922a1c297d
